"","VIP","Coefficient"
"NaturHazard",0.356796010402075,-117.225274801798
"discount_rate",0.153824398601988,50.53898270056
"BadMaintenance",0.531431918560127,174.60187579299
"BadDesign",0.0604616521495061,19.8646665925705
"NonCompliance",2.68752597488447,-882.986249167346
"dredge_NonPopInvolv",1.24955411015249,410.540812318145
"dredge_NonDonorsInvolv",0.351546035483717,-115.500396343057
"check_NonPopInvolv",0.174312325338915,-57.2702879053151
"check_NonInstInvolv",0.0342156823642385,-11.2415572224559
"check_NonDonorsInvolv",0.754440171133173,247.871203164348
"buffer_NonPopInvolv",1.45107619718945,-476.750863279527
"buffer_NonInstInvolv",1.12504127178195,-369.632138261251
"buffer_NonDonorsInvolv",0.185461747009745,60.9334286948416
"current_irrig_area",1.27219208027998,-417.978513950961
"TLU_no_buffer",0.688354591211496,226.158795959949
"change_TLU_buffer_perc",0.676290034557209,-222.194987711177
"profit_per_TLU",0.607966830716333,-199.747409509391
"var_CV",0.0367937742008702,-12.0885889021903
"pipe_blocked_area_lost_perc",0.0718951637995152,23.6211451014291
"dredging_study_cost",0.375007725369109,-123.208730976705
"dredging_supervision_cost",0.349774602267032,114.918392229881
"dredging_admin_cost",0.284415007774153,93.444507427392
"dredging_transport_cost",1.11168629204842,-365.244361706601
"dredging_communication_cost",0.754648059324792,-247.939504797999
"dredging_culvert_feasibility_cost",1.72761129139019,567.606426304161
"dredging_culvert_supervision_cost",0.209952022160449,68.9797048605355
"check_location_cost",0.962142289027738,316.111702321465
"check_feasibility_cost",0.242192089614465,-79.5721741055437
"check_topobatymetry_cost",1.76849552217213,581.038934092215
"check_supervision_cost",0.534807775824492,-175.711013182337
"check_training_cost",0.151127885079798,-49.6530435940962
"check_communication_cost",0.477888328399837,157.010137411886
"check_tech_devices_cost",0.124561840489661,40.9247736956571
"check_material_cost",0.701892568601328,-230.606696366669
"check_rocks_cost",0.565058393974235,185.649849161842
"check_transport_cost",0.564139827195541,185.348054186795
"buffer_communication_cost",0.534749421277506,175.691840804824
"buffer_zoning_cost",0.417858746950038,-137.287427581808
"buffer_adaptation_cost",0.732340001360654,-240.610195756136
"buffer_tech_devices_cost",0.127226827438836,41.8003547513649
"buffer_nursery_cost",1.10153333845572,-361.908610352169
"buffer_wells_cost",0.03040377631015,-9.98915606974789
"buffer_training_cost",1.45357321725844,477.571258842368
"current_annual_fish_value_USD",0.762743694727049,250.599324574726
"Hazard_reduction_irrigated_area",0.490580307129064,-161.18008508769
"BadMaint_reduction_irrigated_area",0.442180119246203,-145.278210740403
"BadDesign_reduction_irrigated_area",0.34717055496359,114.062832885484
"Hazard_reduction_fish_perc",0.856360012725658,-281.356951575522
"maintenance_check_dams",0.127705023331789,-41.9574659390638
"maintenance_buffer_strips",1.29103589746597,424.169647213503
"scheme2_area_no_dredging_ha",0.925866373178629,-304.193255701766
"dredging_bump_scheme2_area_perc",0.579244408462511,-190.310662058422
"scheme2_time_until_dredging_benefits_gone_baseline",1.2793255799765,420.322224188307
"check_dams_added_scheme2_area_benefit_time",1.50183916098653,493.42902729308
"scheme2_vegetable_yield_t_ha",1.37695142427021,-452.397180441855
"scheme2_vegetable_profit_USD_t",1.14534364267363,376.302479121352
"scheme2_rice_yield_t_ha",0.494015019720915,-162.308559385907
"scheme2_rice_profit_USD_t",0.19394985211183,-63.7221943315906
"buffer_vegetable_area_ha",0.0183997874603763,-6.04524736391151
"buffer_fruit_area_ha",0.737047687256578,-242.156905239261
"buffer_rainfed_crop_area_ha",0.167994059089697,55.1944224927483
"buffer_vegetable_yield_t_ha",0.120637442313536,39.6354132734103
"buffer_fruit_yield_t_ha",0.0572974439654174,-18.8250664762691
"buffer_rainfed_crop_yield_t_ha",0.477930870584725,157.024114640243
"buffer_vegetable_profit_USD_t",0.141091325170019,-46.3555333664377
"buffer_fruit_profit_USD_t",3.37785460816328,1109.79361634744
"buffer_rainfed_crop_profit_USD_t",0.743186260531812,-244.173732552631
"proportion_irrigation_scheme_rice",0.121808427064528,40.0201401347593
"irrigation_scheme_rice_yield_t_ha",1.03197528325212,339.05532192349
"irrigation_scheme_rice_profit_USD_t",0.157032333884288,-51.5929493483098
"irrigation_scheme_vegetable_yield_t_ha",1.54589892043677,507.904854540797
"irrigation_scheme_vegetable_profit_USD_t",1.05654414645151,347.127418180596
"baseline_time_until_irrig_area_declines",2.92979205160738,-962.582731726084
"dredging_delay_of_irrig_area_decline",0.1763784791645,-57.9491224295972
"check_dam_delay_of_irrig_area_decline",0.969499453914081,318.528897722815
"buffer_strip_delay_of_irrig_area_decline",0.828136427280709,-272.08409688203
"baseline_start_losses_to_half_irrig_area_lost",0.287359420157633,-94.4118936669249
"dredging_delay_of_irrig_area_halved",0.926714139882114,-304.471789322902
"check_dam_delay_of_irrig_area_halved",1.37711596015134,452.451238680509
"buffer_strip_delay_of_irrig_area_halved",0.765904670381458,-251.637862643894
"current_risk_of_pipe_blockage",0.392786619294477,129.049983864383
"baseline_time_until_pipes_blocked_every_second_year",1.21194245293155,-398.183508074447
"dredging_delay_of_pipes_blocked_every_second_year",1.84765763901372,-607.047635507319
"check_dam_delay_of_pipes_blocked_every_second_year",0.945799808853738,-310.742382952728
"buffer_strip_delay_of_pipes_blocked_every_second_year",0.921575996274911,302.783653024386
"current_chance_of_blocked_pipe_cleared",0.138811852473631,45.6066129596874
"baseline_time_until_chance_cleared_50percent",1.71435585432482,563.251354477949
"dredging_delay_of_time_until_chance_cleared_50percent",0.765651987229997,251.554843633019
