"","VIP","Coefficient"
"NaturHazard",0.137940094869355,-34.587921388547
"discount_rate",1.19245808985518,299.004047446186
"BadMaintenance",2.57761667722157,646.326965962921
"BadDesign",0.450552163389983,112.97413434094
"NonCompliance",0.486317644115672,-121.942184108742
"dredge_NonPopInvolv",0.686732700569446,172.1954496605
"dredge_NonDonorsInvolv",0.44793844516487,112.318755057726
"check_NonPopInvolv",0.252267070450466,63.2549485334465
"check_NonInstInvolv",0.372218585397101,93.3323061961391
"check_NonDonorsInvolv",0.609350723863486,152.792231693084
"buffer_NonPopInvolv",0.167310775303789,41.9525008239641
"buffer_NonInstInvolv",0.587748905349569,-147.375662991166
"buffer_NonDonorsInvolv",0.636326510830485,159.556301269029
"current_irrig_area",0.0873979336386218,-21.9146786949592
"TLU_no_buffer",1.50713888774534,-377.908985928494
"change_TLU_buffer_perc",0.150139811169721,37.6469509532235
"profit_per_TLU",1.06428345221784,266.864774997486
"var_CV",0.304061076419701,-76.2420862366542
"pipe_blocked_area_lost_perc",2.93289927081815,-735.412640651459
"dredging_study_cost",1.2783495526585,320.540984666666
"dredging_supervision_cost",0.775271247497675,194.396132528742
"dredging_admin_cost",0.287289317930213,-72.0366355681483
"dredging_transport_cost",1.79906608772269,-451.108551678816
"dredging_communication_cost",0.00432901766487387,-1.08548368640824
"dredging_culvert_feasibility_cost",0.278065768226712,69.7238677512912
"dredging_culvert_supervision_cost",0.640707460757866,-160.654806760409
"check_location_cost",0.492475399097553,-123.486216287675
"check_feasibility_cost",1.26848908161751,-318.068511398161
"check_topobatymetry_cost",0.794608870517701,199.244963359919
"check_supervision_cost",0.727211244195683,182.345280905674
"check_training_cost",0.861388041014049,-215.989570514987
"check_communication_cost",0.813231863434178,-203.914603580369
"check_tech_devices_cost",0.250350002149818,62.7742514037099
"check_material_cost",0.143508297905682,-35.9841257994426
"check_rocks_cost",1.2160672823549,304.923957063478
"check_transport_cost",1.82791359721635,458.341948114909
"buffer_communication_cost",0.821181725249872,205.907999306184
"buffer_zoning_cost",0.130046796773933,-32.6087087870232
"buffer_adaptation_cost",1.45655486395746,365.225246367864
"buffer_tech_devices_cost",1.76154066992169,441.699204801082
"buffer_nursery_cost",1.17743634580997,-295.237405827977
"buffer_wells_cost",0.0984389031627444,-24.6831571878541
"buffer_training_cost",0.811754022280005,-203.544040882745
"current_annual_fish_value_USD",1.16633341858174,-292.453391691141
"Hazard_reduction_irrigated_area",0.539938716528169,135.387451339634
"BadMaint_reduction_irrigated_area",1.0830858976549,271.579412212323
"BadDesign_reduction_irrigated_area",1.03083889583981,-258.478687631272
"Hazard_reduction_fish_perc",1.0043359495103,-251.833180934484
"maintenance_check_dams",0.182831809678008,45.8443374745977
"maintenance_buffer_strips",0.515475750384808,-129.253461431199
"scheme2_area_no_dredging_ha",0.271093108698782,67.9755015503722
"dredging_bump_scheme2_area_perc",0.152473713277904,-38.2321674758225
"scheme2_time_until_dredging_benefits_gone_baseline",1.17793614425794,-295.362728269178
"check_dams_added_scheme2_area_benefit_time",1.72182298781526,431.740156507447
"scheme2_vegetable_yield_t_ha",0.919934424597934,230.669839619492
"scheme2_vegetable_profit_USD_t",0.163483178934468,-40.9927465012305
"scheme2_rice_yield_t_ha",1.00926451453516,253.068998698707
"scheme2_rice_profit_USD_t",0.0857060091723218,-21.4904354719052
"buffer_vegetable_area_ha",0.114086039875141,28.6066134902208
"buffer_fruit_area_ha",0.529765800046666,-132.836633639474
"buffer_rainfed_crop_area_ha",0.0567859611463205,-14.2388502919492
"buffer_vegetable_yield_t_ha",1.08765722725105,-272.725654636344
"buffer_fruit_yield_t_ha",0.176830582790397,44.3395540827918
"buffer_rainfed_crop_yield_t_ha",0.702297364819609,176.098226326223
"buffer_vegetable_profit_USD_t",0.229999988540028,57.6715677231026
"buffer_fruit_profit_USD_t",0.833842930731858,209.082745418327
"buffer_rainfed_crop_profit_USD_t",1.0652418407997,-267.105087061648
"proportion_irrigation_scheme_rice",0.297192625579086,-74.5198499429841
"irrigation_scheme_rice_yield_t_ha",0.669769411488313,167.941973470092
"irrigation_scheme_rice_profit_USD_t",0.48969838897747,122.78989222164
"irrigation_scheme_vegetable_yield_t_ha",0.966215492704073,242.274630430672
"irrigation_scheme_vegetable_profit_USD_t",3.92726969989018,984.74700760556
"baseline_time_until_irrig_area_declines",0.439893109441001,-110.301419635235
"dredging_delay_of_irrig_area_decline",0.984656382192117,246.898608952301
"check_dam_delay_of_irrig_area_decline",0.241281316942514,-60.5003152334848
"buffer_strip_delay_of_irrig_area_decline",1.65730682243162,415.562988739851
"baseline_start_losses_to_half_irrig_area_lost",2.01029792277306,-504.074080754322
"dredging_delay_of_irrig_area_halved",1.41873421276847,355.741870911093
"check_dam_delay_of_irrig_area_halved",1.48677085982717,372.801785232853
"buffer_strip_delay_of_irrig_area_halved",0.180110491555072,-45.1619779518028
"current_risk_of_pipe_blockage",0.468420955415333,117.454661735578
"baseline_time_until_pipes_blocked_every_second_year",0.579512121610861,-145.310322752574
"dredging_delay_of_pipes_blocked_every_second_year",1.05151117280211,263.662177545293
"check_dam_delay_of_pipes_blocked_every_second_year",1.09231492955995,273.893554669066
"buffer_strip_delay_of_pipes_blocked_every_second_year",1.73884143718496,436.007463917319
"current_chance_of_blocked_pipe_cleared",1.20043463941437,301.00413501584
"baseline_time_until_chance_cleared_50percent",0.431256600383874,-108.135849888293
"dredging_delay_of_time_until_chance_cleared_50percent",0.253201458994483,63.489242685103
"check_dam_delay_of_time_until_chance_cleared_50percent",0.415204578307867,104.110870217096
